name,order,size_x,size_y,size_z,mass,mu_slide,mu_spin,mu_roll,drop_height,posX,posY,posZ,rotX,rotY,rotZ
B_L26_1x1_1_0,617,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.4845,0.0,0.0,0
B_L26_1x1_1_2,618,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.4845,0.0,0.0,0
B_L26_1x1_1_4,619,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.4845,0.0,0.0,0
B_L26_1x1_1_6,620,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.4845,0.0,0.0,0
B_L26_1x1_2_1,621,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.4845,0.0,0.0,0
B_L26_1x1_2_3,622,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.4845,0.0,0.0,0
B_L26_1x1_2_5,623,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.4845,0.0,0.0,0
B_L26_1x1_3_0,624,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.4845,0.0,0.0,0
B_L26_1x1_3_2,625,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.4845,0.0,0.0,0
B_L26_1x1_3_4,626,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.4845,0.0,0.0,0
B_L26_1x1_3_6,627,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.4845,0.0,0.0,0
B_L26_1x1_4_1,628,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.4845,0.0,0.0,0
B_L26_1x1_4_3,629,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.4845,0.0,0.0,0
B_L26_1x1_4_5,630,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.4845,0.0,0.0,0
B_L26_1x1_5_0,631,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.4845,0.0,0.0,0
B_L26_1x1_5_2,632,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.4845,0.0,0.0,0
B_L26_1x1_5_4,633,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.4845,0.0,0.0,0
B_L26_1x1_5_6,634,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.4845,0.0,0.0,0
B_L26_1x1_6_1,635,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.4845,0.0,0.0,0
B_L26_1x1_6_3,636,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.4845,0.0,0.0,0
B_L26_1x1_6_5,637,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.4845,0.0,0.0,0
B_L27_1x1_0_0,638,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.5035,0.0,0.0,0
B_L27_1x1_0_2,639,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.5035,0.0,0.0,0
B_L27_1x1_0_4,640,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.5035,0.0,0.0,0
B_L27_1x1_0_6,641,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.5035,0.0,0.0,0
B_L27_1x1_1_1,642,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.5035,0.0,0.0,0
B_L27_1x1_1_3,643,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.5035,0.0,0.0,0
B_L27_1x1_1_5,644,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.5035,0.0,0.0,0
B_L27_1x1_2_0,645,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.5035,0.0,0.0,0
B_L27_1x1_2_2,646,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.5035,0.0,0.0,0
B_L27_1x1_2_4,647,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.5035,0.0,0.0,0
B_L27_1x1_2_6,648,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.5035,0.0,0.0,0
B_L27_1x1_3_1,649,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.5035,0.0,0.0,0
B_L27_1x1_3_3,650,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.5035,0.0,0.0,0
B_L27_1x1_3_5,651,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.5035,0.0,0.0,0
B_L27_1x1_4_0,652,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.5035,0.0,0.0,0
B_L27_1x1_4_2,653,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.5035,0.0,0.0,0
B_L27_1x1_4_4,654,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.5035,0.0,0.0,0
B_L27_1x1_4_6,655,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.5035,0.0,0.0,0
B_L27_1x1_5_1,656,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.5035,0.0,0.0,0
B_L27_1x1_5_3,657,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.5035,0.0,0.0,0
B_L27_1x1_5_5,658,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.5035,0.0,0.0,0
B_L27_1x1_6_0,659,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.5035,0.0,0.0,0
B_L27_1x1_6_2,660,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.5035,0.0,0.0,0
B_L27_1x1_6_4,661,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.5035,0.0,0.0,0
B_L27_1x1_6_6,662,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.5035,0.0,0.0,0
B_L28_1x1_0_1,663,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.5225,0.0,0.0,0
B_L28_1x1_0_3,664,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.5225,0.0,0.0,0
B_L28_1x1_0_5,665,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.5225,0.0,0.0,0
B_L28_1x1_1_0,666,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.5225,0.0,0.0,0
B_L28_1x1_1_2,667,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.5225,0.0,0.0,0
B_L28_1x1_1_4,668,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.5225,0.0,0.0,0
B_L28_1x1_1_6,669,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.5225,0.0,0.0,0
B_L28_1x1_2_1,670,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.5225,0.0,0.0,0
B_L28_1x1_2_3,671,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.5225,0.0,0.0,0
B_L28_1x1_2_5,672,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.5225,0.0,0.0,0
B_L28_1x1_3_0,673,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.5225,0.0,0.0,0
B_L28_1x1_3_2,674,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.5225,0.0,0.0,0
B_L28_1x1_3_4,675,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.5225,0.0,0.0,0
B_L28_1x1_3_6,676,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.5225,0.0,0.0,0
B_L28_1x1_4_1,677,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.5225,0.0,0.0,0
B_L28_1x1_4_3,678,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.5225,0.0,0.0,0
B_L28_1x1_4_5,679,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.5225,0.0,0.0,0
B_L28_1x1_5_0,680,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.5225,0.0,0.0,0
B_L28_1x1_5_2,681,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.5225,0.0,0.0,0
B_L28_1x1_5_4,682,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.5225,0.0,0.0,0
B_L28_1x1_5_6,683,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.5225,0.0,0.0,0
B_L28_1x1_6_1,684,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.5225,0.0,0.0,0
B_L28_1x1_6_3,685,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.5225,0.0,0.0,0
B_L28_1x1_6_5,686,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.5225,0.0,0.0,0
B_L29_1x1_0_0,687,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.5415,0.0,0.0,0
B_L29_1x1_0_2,688,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.5415,0.0,0.0,0
B_L29_1x1_0_4,689,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.5415,0.0,0.0,0
B_L29_1x1_0_6,690,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.5415,0.0,0.0,0
B_L29_1x1_1_1,691,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.5415,0.0,0.0,0
B_L29_1x1_1_3,692,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.5415,0.0,0.0,0
B_L29_1x1_1_5,693,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.5415,0.0,0.0,0
B_L29_1x1_2_0,694,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.5415,0.0,0.0,0
B_L29_1x1_2_2,695,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.5415,0.0,0.0,0
B_L29_1x1_2_4,696,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.5415,0.0,0.0,0
B_L29_1x1_2_6,697,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.5415,0.0,0.0,0
B_L29_1x1_3_1,698,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.5415,0.0,0.0,0
B_L29_1x1_3_3,699,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.5415,0.0,0.0,0
B_L29_1x1_3_5,700,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.5415,0.0,0.0,0
B_L29_1x1_4_0,701,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.5415,0.0,0.0,0
B_L29_1x1_4_2,702,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.5415,0.0,0.0,0
B_L29_1x1_4_4,703,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.5415,0.0,0.0,0
B_L29_1x1_4_6,704,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.5415,0.0,0.0,0
B_L29_1x1_5_1,705,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.5415,0.0,0.0,0
B_L29_1x1_5_3,706,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.5415,0.0,0.0,0
B_L29_1x1_5_5,707,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.5415,0.0,0.0,0
B_L29_1x1_6_0,708,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.5415,0.0,0.0,0
B_L29_1x1_6_2,709,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.5415,0.0,0.0,0
B_L29_1x1_6_4,710,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.5415,0.0,0.0,0
B_L29_1x1_6_6,711,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.5415,0.0,0.0,0
B_L30_1x1_0_1,712,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.5605,0.0,0.0,0
B_L30_1x1_0_3,713,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.5605,0.0,0.0,0
B_L30_1x1_0_5,714,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.5605,0.0,0.0,0
B_L30_1x1_1_0,715,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.5605,0.0,0.0,0
B_L30_1x1_1_2,716,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.5605,0.0,0.0,0
B_L30_1x1_1_4,717,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.5605,0.0,0.0,0
B_L30_1x1_1_6,718,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.5605,0.0,0.0,0
B_L30_1x1_2_1,719,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.5605,0.0,0.0,0
B_L30_1x1_2_3,720,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.5605,0.0,0.0,0
B_L30_1x1_2_5,721,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.5605,0.0,0.0,0
B_L30_1x1_3_0,722,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.5605,0.0,0.0,0
B_L30_1x1_3_2,723,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.5605,0.0,0.0,0
B_L30_1x1_3_4,724,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.5605,0.0,0.0,0
B_L30_1x1_3_6,725,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.5605,0.0,0.0,0
B_L30_1x1_4_1,726,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.5605,0.0,0.0,0
B_L30_1x1_4_3,727,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.5605,0.0,0.0,0
B_L30_1x1_4_5,728,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.5605,0.0,0.0,0
B_L30_1x1_5_0,729,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.5605,0.0,0.0,0
B_L30_1x1_5_2,730,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.5605,0.0,0.0,0
B_L30_1x1_5_4,731,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.5605,0.0,0.0,0
B_L30_1x1_5_6,732,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.5605,0.0,0.0,0
B_L30_1x1_6_1,733,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.5605,0.0,0.0,0
B_L30_1x1_6_3,734,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.5605,0.0,0.0,0
B_L30_1x1_6_5,735,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.5605,0.0,0.0,0
B_L31_1x1_0_0,736,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.5795,0.0,0.0,0
B_L31_1x1_0_2,737,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.5795,0.0,0.0,0
B_L31_1x1_0_4,738,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.5795,0.0,0.0,0
B_L31_1x1_0_6,739,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.5795,0.0,0.0,0
B_L31_1x1_1_1,740,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.5795,0.0,0.0,0
B_L31_1x1_1_3,741,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.5795,0.0,0.0,0
B_L31_1x1_1_5,742,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.5795,0.0,0.0,0
B_L31_1x1_2_0,743,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.5795,0.0,0.0,0
B_L31_1x1_2_2,744,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.5795,0.0,0.0,0
B_L31_1x1_2_4,745,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.5795,0.0,0.0,0
B_L31_1x1_2_6,746,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.5795,0.0,0.0,0
B_L31_1x1_3_1,747,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.5795,0.0,0.0,0
B_L31_1x1_3_3,748,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.5795,0.0,0.0,0
B_L31_1x1_3_5,749,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.5795,0.0,0.0,0
B_L31_1x1_4_0,750,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.5795,0.0,0.0,0
B_L31_1x1_4_2,751,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.5795,0.0,0.0,0
B_L31_1x1_4_4,752,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.5795,0.0,0.0,0
B_L31_1x1_4_6,753,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.5795,0.0,0.0,0
B_L31_1x1_5_1,754,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.5795,0.0,0.0,0
B_L31_1x1_5_3,755,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.5795,0.0,0.0,0
B_L31_1x1_5_5,756,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.5795,0.0,0.0,0
B_L31_1x1_6_0,757,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.5795,0.0,0.0,0
B_L31_1x1_6_2,758,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.5795,0.0,0.0,0
B_L31_1x1_6_4,759,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.5795,0.0,0.0,0
B_L31_1x1_6_6,760,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.5795,0.0,0.0,0
B_L32_1x1_0_1,761,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.5985,0.0,0.0,0
B_L32_1x1_0_3,762,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.5985,0.0,0.0,0
B_L32_1x1_0_5,763,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.5985,0.0,0.0,0
B_L32_1x1_1_0,764,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.5985,0.0,0.0,0
B_L32_1x1_1_2,765,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.5985,0.0,0.0,0
B_L32_1x1_1_4,766,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.5985,0.0,0.0,0
B_L32_1x1_1_6,767,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.5985,0.0,0.0,0
B_L32_1x1_2_1,768,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.5985,0.0,0.0,0
B_L32_1x1_2_3,769,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.5985,0.0,0.0,0
B_L32_1x1_2_5,770,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.5985,0.0,0.0,0
B_L32_1x1_3_0,771,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.5985,0.0,0.0,0
B_L32_1x1_3_2,772,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.5985,0.0,0.0,0
B_L32_1x1_3_4,773,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.5985,0.0,0.0,0
B_L32_1x1_3_6,774,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.5985,0.0,0.0,0
B_L32_1x1_4_1,775,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.5985,0.0,0.0,0
B_L32_1x1_4_3,776,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.5985,0.0,0.0,0
B_L32_1x1_4_5,777,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.5985,0.0,0.0,0
B_L32_1x1_5_0,778,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.5985,0.0,0.0,0
B_L32_1x1_5_2,779,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.5985,0.0,0.0,0
B_L32_1x1_5_4,780,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.5985,0.0,0.0,0
B_L32_1x1_5_6,781,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.5985,0.0,0.0,0
B_L32_1x1_6_1,782,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.5985,0.0,0.0,0
B_L32_1x1_6_3,783,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.5985,0.0,0.0,0
B_L32_1x1_6_5,784,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.5985,0.0,0.0,0
B_L33_1x1_0_0,785,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.6175,0.0,0.0,0
B_L33_1x1_0_2,786,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.6175,0.0,0.0,0
B_L33_1x1_0_4,787,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.6175,0.0,0.0,0
B_L33_1x1_0_6,788,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.6175,0.0,0.0,0
B_L33_1x1_1_1,789,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.6175,0.0,0.0,0
B_L33_1x1_1_3,790,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.6175,0.0,0.0,0
B_L33_1x1_1_5,791,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.6175,0.0,0.0,0
B_L33_1x1_2_0,792,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.6175,0.0,0.0,0
B_L33_1x1_2_2,793,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.6175,0.0,0.0,0
B_L33_1x1_2_4,794,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.6175,0.0,0.0,0
B_L33_1x1_2_6,795,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.6175,0.0,0.0,0
B_L33_1x1_3_1,796,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.6175,0.0,0.0,0
B_L33_1x1_3_3,797,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.6175,0.0,0.0,0
B_L33_1x1_3_5,798,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.6175,0.0,0.0,0
B_L33_1x1_4_0,799,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.6175,0.0,0.0,0
B_L33_1x1_4_2,800,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.6175,0.0,0.0,0
B_L33_1x1_4_4,801,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.6175,0.0,0.0,0
B_L33_1x1_4_6,802,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.6175,0.0,0.0,0
B_L33_1x1_5_1,803,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.6175,0.0,0.0,0
B_L33_1x1_5_3,804,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.6175,0.0,0.0,0
B_L33_1x1_5_5,805,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.6175,0.0,0.0,0
B_L33_1x1_6_0,806,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.6175,0.0,0.0,0
B_L33_1x1_6_2,807,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.6175,0.0,0.0,0
B_L33_1x1_6_4,808,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.6175,0.0,0.0,0
B_L33_1x1_6_6,809,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.6175,0.0,0.0,0
